Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1201,0.5,-0.1875,-0.8125,-0.06201172,0.05419922,0.9672852,0.03271484,0.1894531,-0.6835938
1202,0.6875,-0.1875,-0.6875,-0.04248047,0.03857422,0.9829102,0.03271484,0.1894531,-0.6835938
1203,0.0625,0.3125,-0.4375,-0.05810547,0.03466797,0.9829102,0.03271484,0.1894531,-0.6835938
1204,0.1875,-0.25,-0.6875,-0.05419922,0.05029297,0.9868164,0.03271484,0.1894531,-0.6835938
1205,0.375,0.0625,-0.4375,-0.05029297,0.03466797,0.9829102,0.03271484,0.1894531,-0.6835938
1206,0.1875,-0.4375,-0.25,-0.05419922,0.02685547,0.9750977,0.03271484,0.1894531,-0.6835938
1207,-0.125,-0.1875,-0.625,-0.05419922,0.02685547,0.9868164,0.01855469,0.1850586,-0.6791992
1208,0.625,-0.5,-0.5625,-0.06591797,0.03466797,0.9672852,0.01855469,0.1850586,-0.6791992
1209,0.125,-0.625,-0.625,-0.05419922,0.02685547,0.9829102,0.01855469,0.1850586,-0.6791992
1210,0.4375,0,-0.3125,-0.05419922,0.05029297,0.9829102,0.03027344,0.1967773,-0.6962891
1211,0.25,0,-0.25,-0.05029297,0.03466797,0.9633789,0.03027344,0.1967773,-0.6962891
1212,0.3125,-0.1875,-0.5,-0.05029297,0.04638672,0.9672852,0.03027344,0.1967773,-0.6962891
1213,-0.125,0.0625,-0.5,-0.04248047,0.04248047,0.9711914,0.03027344,0.1967773,-0.6962891
1214,0.5,0.0625,-0.6875,-0.05419922,0.03857422,0.9750977,0.03027344,0.1967773,-0.6962891
1215,0.625,-0.0625,-0.625,-0.06591797,0.05419922,0.9672852,0.03027344,0.1967773,-0.6962891
1216,0.5,-0.4375,0,-0.04638672,0.03857422,0.9477539,0.03027344,0.1967773,-0.6962891
1217,0,0,-0.1875,-0.06591797,0.05419922,0.9829102,0.03027344,0.190918,-0.6791992
1218,0.1875,-0.25,-0.625,-0.05419922,0.03076172,0.9750977,0.03027344,0.190918,-0.6791992
1219,0.5,-0.1875,-0.5,-0.05810547,0.03076172,0.9829102,0.03027344,0.190918,-0.6791992
1220,0.3125,-0.25,-0.4375,-0.03076172,0.03857422,0.9829102,0.02880859,0.1933594,-0.6889648
1221,0,0.1875,-0.4375,-0.05029297,0.05419922,0.9829102,0.02880859,0.1933594,-0.6889648
1222,0.5,-0.5625,-0.375,-0.05029297,0.05810547,0.9555664,0.02880859,0.1933594,-0.6889648
1223,0.5625,-0.8125,-0.75,-0.05029297,0.03857422,0.9672852,0.03027344,0.1953125,-0.6918945
1224,0.6875,0.0625,-0.625,-0.05419922,0.04248047,0.9790039,0.03027344,0.1953125,-0.6918945
1225,0.4375,0.375,-1,-0.03857422,0.01513672,0.9672852,0.03027344,0.1953125,-0.6918945
1226,0.5625,0.0625,-0.5,-0.06591797,0.03466797,0.9711914,0.03027344,0.1953125,-0.6918945
1227,0.5625,-0.25,-0.1875,-0.05419922,0.05419922,0.9829102,0.02685547,0.190918,-0.6904297
1228,0.125,-0.5,-0.75,-0.06591797,0.03857422,0.9711914,0.02685547,0.190918,-0.6904297
1229,0.0625,0,-0.3125,-0.07373047,0.02294922,0.9555664,0.02685547,0.190918,-0.6904297
1230,0.0625,-0.1875,-0.4375,-0.05810547,0.03857422,0.9829102,0.02685547,0.1943359,-0.6821289
1231,0.1875,-0.25,-0.8125,-0.06591797,0.03076172,0.9868164,0.02685547,0.1943359,-0.6821289
1232,0.4375,-0.3125,-0.625,-0.05810547,0.04248047,0.9829102,0.02685547,0.1943359,-0.6821289
1233,0.3125,-0.375,-0.5,-0.06201172,0.03466797,0.9672852,0.02880859,0.1977539,-0.6918945
1234,0,-0.3125,-0.3125,-0.04638672,0.03857422,0.9555664,0.02880859,0.1977539,-0.6918945
1235,0.875,0,-1.0625,-0.04638672,0.01513672,0.9672852,0.02880859,0.1977539,-0.6918945
1236,0.5625,0.1875,-1.0625,-0.05029297,0.05029297,0.9711914,0.02880859,0.1977539,-0.6918945
1237,0,0.1875,0.0625,-0.05810547,0.04248047,0.9868164,0.03027344,0.1875,-0.6850586
1238,0,-0.1875,-0.25,-0.05419922,0.04248047,0.9555664,0.03027344,0.1875,-0.6850586
1239,0.6875,-0.375,-0.25,-0.06201172,0.03857422,0.9829102,0.03027344,0.1875,-0.6850586
1240,0,0.125,-0.25,-0.07763672,0.01904297,0.9907227,0.02783203,0.190918,-0.6850586
1241,0,0,-0.125,-0.05810547,0.03466797,0.9868164,0.02783203,0.190918,-0.6850586
1242,0.3125,-0.125,-0.6875,-0.04638672,0.02294922,0.9790039,0.02783203,0.190918,-0.6850586
1243,0.3125,-0.5625,-0.625,-0.06982422,0.02685547,0.9829102,0.03027344,0.1967773,-0.6806641
1244,0.5,0.25,-0.125,-0.05419922,0.01513672,0.9790039,0.03027344,0.1967773,-0.6806641
1245,0.25,0.375,0,-0.05810547,0.04248047,0.9868164,0.03027344,0.1967773,-0.6806641
1246,0,-0.4375,-0.1875,-0.06591797,0.04638672,0.9633789,0.03027344,0.1967773,-0.6806641
1247,0.375,0.1875,-0.375,-0.06591797,0.03466797,0.9985352,0.03027344,0.1967773,-0.6806641
1248,0.6875,0,-0.25,-0.05810547,0.04248047,0.9829102,0.03027344,0.1967773,-0.6806641
1249,0.4375,-0.25,-0.375,-0.04248047,0.007324219,0.9633789,0.03027344,0.1967773,-0.6806641
1250,0,-0.25,-0.5,-0.04638672,0.05029297,0.9672852,0.02539063,0.1992188,-0.6889648
1251,1.1875,-0.375,-0.5625,-0.06982422,0.03857422,0.9711914,0.02539063,0.1992188,-0.6889648
1252,-0.0625,-0.6875,-0.6875,-0.06201172,0.03466797,0.9633789,0.02539063,0.1992188,-0.6889648
1253,0.0625,-0.4375,-0.8125,-0.06201172,0.03076172,0.9829102,0.03271484,0.1918945,-0.6918945
1254,0.9375,-0.125,-0.625,-0.01513672,0.04638672,0.9516602,0.03271484,0.1918945,-0.6918945
1255,0.25,-0.5625,-0.625,-0.06982422,0.05029297,0.9829102,0.03271484,0.1918945,-0.6918945
1256,0.8125,0.4375,-0.5,-0.04638672,0.04638672,0.9829102,0.03271484,0.1918945,-0.6918945
1257,0.5,-0.3125,-0.5625,-0.06201172,0.03857422,0.9829102,0.03271484,0.1918945,-0.6918945
1258,0.125,-0.125,-0.8125,-0.05810547,0.01513672,0.9829102,0.03271484,0.1918945,-0.6918945
1259,-0.25,-0.0625,-0.625,-0.06982422,0.03466797,0.9829102,0.03271484,0.1918945,-0.6918945
1260,0.125,0.125,-0.25,-0.05810547,0.03857422,0.9829102,0.03027344,0.1933594,-0.6850586
1261,1.125,-0.0625,-0.8125,-0.06201172,0.05029297,0.9750977,0.03027344,0.1933594,-0.6850586
1262,0.0625,0,-0.6875,-0.06201172,0.05029297,0.9750977,0.03027344,0.1933594,-0.6850586
1263,0.1875,0.625,-0.25,-0.06201172,0.03076172,0.9829102,0.02441406,0.1894531,-0.6806641
1264,0.5,-0.25,-0.5,-0.05810547,0.05029297,0.9672852,0.02441406,0.1894531,-0.6806641
1265,0.625,0.125,-1,-0.04248047,0.02294922,0.9711914,0.02441406,0.1894531,-0.6806641
1266,0.875,-0.1875,-0.1875,-0.04248047,0.04248047,0.9594727,0.02783203,0.2026367,-0.6889648
1267,0.5,-0.1875,-1,-0.05810547,0.04248047,0.9477539,0.02783203,0.2026367,-0.6889648
1268,0.4375,-0.0625,-0.25,-0.08154297,0.04248047,0.9672852,0.02783203,0.2026367,-0.6889648
1269,0.8125,0.3125,-0.375,-0.05419922,0.03466797,0.9672852,0.02783203,0.2026367,-0.6889648
1270,0.1875,0,-0.375,-0.05810547,0.03466797,0.9829102,0.02441406,0.1977539,-0.6933594
1271,0,-0.0625,-0.6875,-0.05419922,0.04248047,0.9829102,0.02441406,0.1977539,-0.6933594
1272,0.3125,0,-0.375,-0.06201172,0.05029297,0.9829102,0.02441406,0.1977539,-0.6933594
1273,-0.0625,0.125,-0.4375,-0.06591797,0.04248047,0.9633789,0.02441406,0.1967773,-0.6875
1274,0.3125,-0.1875,-0.75,-0.06201172,0.01513672,0.9594727,0.02441406,0.1967773,-0.6875
1275,0.375,0.125,0,-0.06591797,0.03466797,0.9711914,0.02441406,0.1967773,-0.6875
1276,0.125,0,-0.75,-0.05810547,0.03466797,0.9711914,0.02197266,0.1953125,-0.6850586
1277,0.25,-0.125,-0.5625,-0.06201172,0.03857422,0.9633789,0.02197266,0.1953125,-0.6850586
1278,0.3125,-0.5,-0.5625,-0.03466797,0.03076172,0.9790039,0.02197266,0.1953125,-0.6850586
1279,0.125,0.5,-0.75,-0.06591797,0.03466797,0.9555664,0.02197266,0.1953125,-0.6850586
1280,0.0625,-0.0625,-0.375,-0.06982422,0.04248047,0.9790039,0.02099609,0.1953125,-0.6875
1281,0.625,0,-0.4375,-0.07373047,0.03076172,0.9750977,0.02099609,0.1953125,-0.6875
1282,0.1875,-0.1875,-0.5625,-0.06201172,0.04248047,0.9868164,0.02099609,0.1953125,-0.6875
1283,0.5625,-0.25,-0.875,-0.05810547,0.03076172,0.9829102,0.02685547,0.1953125,-0.6889648
1284,-0.125,-0.3125,-0.1875,-0.05029297,0.06201172,0.9868164,0.02685547,0.1953125,-0.6889648
1285,0.3125,0.0625,-0.75,-0.06201172,0.02294922,0.9594727,0.02685547,0.1953125,-0.6889648
1286,0.0625,0.25,-0.375,-0.05029297,0.03857422,0.9829102,0.02685547,0.1967773,-0.6933594
1287,0.3125,-0.3125,-1.0625,-0.03857422,0.03857422,0.9633789,0.02685547,0.1967773,-0.6933594
1288,0.3125,-0.25,-0.5,-0.05810547,0.05810547,0.9711914,0.02685547,0.1967773,-0.6933594
1289,0.25,0.3125,-0.125,-0.05810547,0.03857422,0.9829102,0.02685547,0.1967773,-0.6933594
1290,0.3125,-0.125,-0.375,-0.05810547,0.03076172,0.9711914,0.02685547,0.1967773,-0.6933594
1291,0.25,-0.625,-0.0625,-0.05810547,0.03076172,0.9868164,0.02685547,0.1967773,-0.6933594
1292,0.5625,0.3125,-0.625,-0.06591797,0.04638672,0.9907227,0.02685547,0.1967773,-0.6933594
1293,0.1875,0.0625,-0.8125,-0.07373047,0.03466797,0.9829102,0.02685547,0.1967773,-0.6933594
1294,0.3125,-0.1875,-0.875,-0.06982422,0.03857422,0.9790039,0.02685547,0.1967773,-0.6933594
1295,0.5625,-0.1875,-0.625,-0.07373047,0.03857422,0.9633789,0.02685547,0.1967773,-0.6933594
1296,0,0.5,-0.1875,-0.05810547,0.04638672,0.9594727,0.02197266,0.190918,-0.6972656
1297,0.375,-0.125,-0.4375,-0.05810547,0.04248047,0.9750977,0.02197266,0.190918,-0.6972656
1298,0.1875,0,-0.25,-0.04638672,0.03466797,0.9633789,0.02197266,0.190918,-0.6972656
1299,-0.0625,-0.3125,-0.5625,-0.07373047,0.04248047,0.9829102,0.02197266,0.190918,-0.6972656
1300,0.5,0.1875,-0.5,-0.06201172,0.03076172,0.9868164,0.02197266,0.190918,-0.6972656
1301,-0.125,-0.25,-1,-0.05419922,0.05029297,0.9711914,0.02197266,0.190918,-0.6972656
1302,1.125,-0.375,-0.5625,-0.05029297,0.01513672,0.9868164,0.02197266,0.190918,-0.6972656
1303,0.1875,-0.25,-0.3125,-0.03466797,0.03857422,0.9829102,0.03466797,0.2011719,-0.6948242
1304,0.1875,-0.1875,-0.125,-0.07373047,0.03466797,0.9829102,0.03466797,0.2011719,-0.6948242
1305,0.25,-0.1875,-0.625,-0.05810547,0.03466797,0.9829102,0.03466797,0.2011719,-0.6948242
1306,0.375,0.25,-0.4375,-0.07373047,0.04638672,0.9711914,0.02685547,0.1918945,-0.6918945
1307,0.3125,0,-0.5625,-0.08154297,0.03857422,0.9711914,0.02685547,0.1918945,-0.6918945
1308,0,-0.5625,-0.6875,-0.03857422,0.02685547,0.9516602,0.02685547,0.1918945,-0.6918945
1309,0.1875,-0.5,-0.8125,-0.06201172,0.02294922,0.9477539,0.03125,0.1953125,-0.6806641
1310,0.1875,-0.125,-0.5625,-0.08544922,0.05419922,0.9711914,0.03125,0.1953125,-0.6806641
1311,0.0625,-0.1875,-0.75,-0.06201172,0.03857422,0.9711914,0.03125,0.1953125,-0.6806641
1312,0.375,0,-0.875,-0.04638672,0.01513672,0.9711914,0.03125,0.1953125,-0.6806641
1313,0.5625,-0.25,-0.4375,-0.04248047,0.03466797,0.9633789,0.02685547,0.1953125,-0.6918945
1314,0.5,-0.5,-0.5,-0.07763672,0.03466797,0.9711914,0.02685547,0.1953125,-0.6918945
1315,0.625,0.3125,-0.1875,-0.06201172,0.01513672,0.9594727,0.02685547,0.1953125,-0.6918945
1316,0.9375,-0.1875,-0.625,-0.05029297,0.05029297,0.9750977,0.02783203,0.1875,-0.6850586
1317,0.3125,-0.1875,-0.1875,-0.05810547,0.05029297,0.9750977,0.02783203,0.1875,-0.6850586
1318,0.5,0.0625,-0.8125,-0.05029297,0.03076172,0.9829102,0.02783203,0.1875,-0.6850586
1319,0.5,-0.3125,-0.25,-0.05419922,0.05029297,0.9868164,0.02783203,0.1894531,-0.6777344
1320,0.625,-0.0625,-0.5625,-0.05810547,0.03076172,0.9711914,0.02783203,0.1894531,-0.6777344
1321,0.25,0,-0.375,-0.05419922,0.03857422,0.9829102,0.02783203,0.1894531,-0.6777344
1322,0.3125,-0.4375,-0.4375,-0.05810547,0.03466797,0.9750977,0.02783203,0.1894531,-0.6777344
1323,0.0625,0.25,-0.25,-0.07373047,0.02685547,0.9711914,0.02441406,0.1943359,-0.7016602
1324,0.1875,-0.1875,-0.5,-0.06201172,0.04248047,0.9750977,0.02441406,0.1943359,-0.7016602
1325,0.0625,-0.1875,-0.1875,-0.06201172,0.02685547,0.9711914,0.02441406,0.1943359,-0.7016602
1326,0.3125,-0.375,-0.8125,-0.05419922,0.04248047,0.9672852,0.02197266,0.1992188,-0.6972656
1327,0.4375,-0.5,-0.25,-0.06982422,0.03076172,0.9594727,0.02197266,0.1992188,-0.6972656
1328,0.375,-0.625,-0.5625,-0.05029297,0.05419922,0.9829102,0.02197266,0.1992188,-0.6972656
1329,0.25,-0.25,-0.625,-0.05419922,0.03857422,0.9829102,0.02783203,0.1933594,-0.6933594
1330,0.375,-0.75,-0.125,-0.06201172,0.03857422,0.9829102,0.02783203,0.1933594,-0.6933594
1331,0.625,-0.375,-0.75,-0.06591797,0.05029297,0.9633789,0.02783203,0.1933594,-0.6933594
1332,-0.0625,-0.25,-0.1875,-0.06982422,0.04248047,0.9750977,0.02783203,0.1933594,-0.6933594
1333,-0.1875,-0.1875,-0.25,-0.04248047,0.03466797,0.9868164,0.02880859,0.1943359,-0.6918945
1334,0.5625,-0.125,-0.25,-0.05029297,0.05419922,0.9750977,0.02880859,0.1943359,-0.6918945
1335,-0.0625,-0.4375,-0.5625,-0.05419922,0.02685547,0.9672852,0.02880859,0.1943359,-0.6918945
1336,0.6875,-0.5625,-0.375,-0.06201172,0.02685547,0.9672852,0.02685547,0.1943359,-0.6875
1337,0.25,-0.5625,-0.375,-0.05029297,0.03076172,0.9868164,0.02685547,0.1943359,-0.6875
1338,0.1875,-0.1875,-0.5625,-0.03466797,0.02685547,0.9790039,0.02685547,0.1943359,-0.6875
1339,0.125,-0.5,-0.625,-0.05810547,0.05029297,0.9829102,0.02197266,0.1977539,-0.6904297
1340,0.375,-0.5625,-0.5,-0.05419922,0.03076172,0.9829102,0.02197266,0.1977539,-0.6904297
1341,0.375,-0.125,-0.5,-0.07373047,0.02294922,0.9711914,0.02197266,0.1977539,-0.6904297
1342,0.5625,-0.3125,-0.5,-0.05419922,0.04638672,0.9672852,0.02197266,0.1977539,-0.6904297
1343,0,-0.3125,-0.75,-0.06982422,0.05029297,0.9750977,0.02197266,0.1977539,-0.6904297
1344,0.6875,-0.25,-0.1875,-0.04638672,0.02294922,0.9829102,0.02197266,0.1977539,-0.6904297
1345,0.5,0.1875,-0.625,-0.05029297,0.05029297,0.9672852,0.02197266,0.1977539,-0.6904297
1346,0.4375,0,-0.0625,-0.05029297,0.01904297,0.9594727,0.02880859,0.1943359,-0.6821289
1347,0.5625,-0.0625,-0.5625,-0.06591797,0.03076172,0.9750977,0.02880859,0.1943359,-0.6821289
1348,0.3125,0,-0.5,-0.05810547,0.04638672,0.9672852,0.02880859,0.1943359,-0.6821289
1349,0.1875,0.1875,-0.625,-0.06591797,0.05810547,0.9516602,0.02441406,0.1918945,-0.6904297
1350,0.125,-0.625,-0.1875,-0.05810547,0.04638672,0.9985352,0.02441406,0.1918945,-0.6904297
1351,0,-0.625,0,-0.05810547,0.04248047,0.9868164,0.02441406,0.1918945,-0.6904297
1352,0.5,0.25,-1.125,-0.05029297,0.04248047,0.9594727,0.02441406,0.1918945,-0.6904297
1353,0.625,-0.3125,-0.75,-0.05810547,0.03857422,0.9555664,0.02441406,0.1918945,-0.6904297
1354,0.8125,-0.1875,-0.4375,-0.05810547,0.02685547,0.9672852,0.02441406,0.1918945,-0.6904297
1355,0.5625,0,-0.8125,-0.06201172,0.04248047,0.9594727,0.02441406,0.1918945,-0.6904297
1356,-0.0625,-0.5,-0.0625,-0.06982422,0.02685547,0.9516602,0.02099609,0.1933594,-0.6889648
1357,0.5625,-0.4375,-0.4375,-0.05419922,0.03857422,0.9633789,0.02099609,0.1933594,-0.6889648
1358,0.1875,-0.4375,-0.4375,-0.06982422,0.05029297,0.9555664,0.02099609,0.1933594,-0.6889648
1359,0.3125,0.375,-0.5,-0.05029297,0.03076172,0.9633789,0.03125,0.1933594,-0.6850586
1360,0.125,0.0625,-0.4375,-0.04638672,0.01513672,0.9868164,0.03125,0.1933594,-0.6850586
1361,0.375,-0.4375,-0.5625,-0.05029297,0.04248047,0.9829102,0.03125,0.1933594,-0.6850586
1362,0.5,-0.25,-0.125,-0.06591797,0.02685547,0.9829102,0.02880859,0.1967773,-0.6889648
1363,0.5,-0.3125,-0.5625,-0.06982422,0.03466797,0.9829102,0.02880859,0.1967773,-0.6889648
1364,0.6875,-0.4375,-0.25,-0.04638672,0.04248047,0.9633789,0.02880859,0.1967773,-0.6889648
1365,0.0625,-0.125,-0.6875,-0.05810547,0.02294922,0.9711914,0.02880859,0.1967773,-0.6889648
1366,0.5,0.0625,-0.25,-0.05419922,0.03857422,0.9985352,0.03027344,0.1953125,-0.6821289
1367,0.125,0.3125,-0.6875,-0.08154297,0.01904297,0.9711914,0.03027344,0.1953125,-0.6821289
1368,0.0625,-0.125,-0.1875,-0.06201172,0.01513672,0.9555664,0.03027344,0.1953125,-0.6821289
1369,0.125,-0.375,-0.8125,-0.03857422,0.04638672,0.9750977,0.03027344,0.1933594,-0.6821289
1370,0.4375,-0.0625,-0.3125,-0.05810547,0.02685547,0.9907227,0.03027344,0.1933594,-0.6821289
1371,0.3125,0,-0.4375,-0.07763672,0.04248047,0.9907227,0.03027344,0.1933594,-0.6821289
1372,0.0625,-0.3125,-0.625,-0.06201172,0.04638672,0.9711914,0.02783203,0.2001953,-0.6948242
1373,0.0625,-0.6875,-0.625,-0.06591797,0.02294922,0.9868164,0.02783203,0.2001953,-0.6948242
1374,0.125,0,-0.5,-0.05810547,0.003417969,0.9672852,0.02783203,0.2001953,-0.6948242
1375,0.6875,-0.1875,-0.5625,-0.06201172,0.04248047,0.9672852,0.02783203,0.2001953,-0.6948242
1376,0.5,-0.375,-0.4375,-0.05419922,0.05029297,0.9829102,0.0234375,0.1953125,-0.6821289
1377,-0.0625,-0.4375,-0.5,-0.05029297,0.03857422,0.9868164,0.0234375,0.1953125,-0.6821289
1378,0.25,0,-0.375,-0.05029297,0.02685547,0.9672852,0.0234375,0.1953125,-0.6821289
1379,0.5625,-0.0625,-0.0625,-0.05810547,0.03076172,0.9516602,0.02783203,0.1967773,-0.6806641
1380,0.3125,-0.5,-0.375,-0.06201172,0.04248047,0.9907227,0.02783203,0.1967773,-0.6806641
1381,0.5625,-0.25,-0.625,-0.05419922,0.04248047,0.9750977,0.02783203,0.1967773,-0.6806641
1382,0,0.0625,-0.375,-0.04638672,0.03076172,0.9868164,0.02685547,0.1977539,-0.6850586
1383,0.1875,-0.75,-1.0625,-0.04638672,0.06591797,0.9829102,0.02685547,0.1977539,-0.6850586
1384,0.125,-0.5625,0,-0.05810547,0.03857422,0.9750977,0.02685547,0.1977539,-0.6850586
1385,0.3125,-0.5625,-0.4375,-0.05419922,0.04638672,0.9672852,0.02685547,0.1977539,-0.6850586
1386,0.5,-0.1875,-0.25,-0.04248047,0.01123047,0.9790039,0.02685547,0.1977539,-0.6850586
1387,0.125,-0.5625,-0.25,-0.07763672,0.03076172,0.9829102,0.02685547,0.1977539,-0.6850586
1388,0.625,-0.375,-0.375,-0.03857422,0.01513672,0.9438477,0.02685547,0.1977539,-0.6850586
1389,0.1875,-0.1875,-0.5625,-0.05419922,0.05810547,0.9829102,0.02441406,0.1953125,-0.6865234
1390,0.25,0.1875,-0.5,-0.04638672,0.03857422,0.9672852,0.02441406,0.1953125,-0.6865234
1391,-0.0625,0,-0.5625,-0.05419922,0.05419922,0.9711914,0.02441406,0.1953125,-0.6865234
1392,0.375,0.25,-0.375,-0.05029297,0.04638672,0.9868164,0.02539063,0.1967773,-0.6791992
1393,-0.0625,-0.375,-1,-0.05029297,0.01513672,0.9555664,0.02539063,0.1967773,-0.6791992
1394,0.125,-0.8125,-0.75,-0.05810547,0.05419922,0.9555664,0.02539063,0.1967773,-0.6791992
1395,0.1875,-0.25,-0.1875,-0.05810547,0.04248047,0.9555664,0.02539063,0.1967773,-0.6791992
1396,-0.25,-0.4375,-0.25,-0.06982422,0.03076172,0.9672852,0.02539063,0.1967773,-0.6791992
1397,0.5,-0.625,-0.6875,-0.05419922,0.04248047,0.9829102,0.02539063,0.1967773,-0.6791992
1398,0,-0.75,-0.5625,-0.08154297,0.02294922,0.9633789,0.02539063,0.1967773,-0.6791992
1399,0.5,-0.4375,-0.5625,-0.06591797,0.03857422,0.9750977,0.02539063,0.1933594,-0.6948242
1400,-0.0625,-0.5625,-0.625,-0.04638672,0.02685547,0.9594727,0.02539063,0.1933594,-0.6948242
1401,0,-0.4375,-0.6875,-0.06201172,0.03857422,0.9868164,0.02539063,0.1933594,-0.6948242
1402,0,-1.0625,-0.4375,-0.04638672,0.05029297,0.9711914,0.02539063,0.1943359,-0.6865234
1403,0.3125,-1.1875,-0.1875,-0.05810547,0.02685547,0.9711914,0.02539063,0.1943359,-0.6865234
1404,0.0625,-1.1875,-0.1875,-0.05810547,0.04638672,0.9672852,0.02539063,0.1943359,-0.6865234
1405,0.1875,-1.1875,-0.4375,-0.06982422,0.03076172,0.9946289,0.02539063,0.1967773,-0.6835938
1406,0,-1.75,-0.6875,-0.07763672,0.04638672,0.9555664,0.02539063,0.1967773,-0.6835938
1407,-0.5,-1.4375,-0.1875,-0.06201172,0.01513672,0.9829102,0.02539063,0.1967773,-0.6835938
1408,-0.0625,-1.1875,0,-0.04638672,0.05029297,0.9555664,0.02539063,0.1967773,-0.6835938
1409,0,-1.375,0,-0.05810547,0.03857422,1.013672,0.02441406,0.1918945,-0.6875
1410,-0.5,-0.9375,0.1875,-0.04638672,0.03466797,0.9711914,0.02441406,0.1918945,-0.6875
1411,-0.0625,-1.6875,-0.0625,-0.06982422,0.01513672,0.9868164,0.02441406,0.1918945,-0.6875
1412,-0.4375,-2.125,-0.5,-0.06591797,0.03076172,0.9829102,0.02197266,0.1953125,-0.6806641
1413,0.25,-1.75,-0.125,-0.04638672,0.01904297,0.9633789,0.02197266,0.1953125,-0.6806641
1414,-0.0625,-2.125,-0.1875,-0.04638672,0.03857422,0.9516602,0.02197266,0.1953125,-0.6806641
1415,-0.125,-1.5,0,-0.04248047,0.05029297,0.9672852,0.01611328,0.1943359,-0.6933594
1416,-0.125,-0.6875,0,-0.05419922,0.04638672,0.9516602,0.01611328,0.1943359,-0.6933594
1417,0.125,-1.125,-0.5625,-0.05419922,0.03466797,0.9829102,0.01611328,0.1943359,-0.6933594
1418,-0.375,-0.875,-0.6875,-0.05810547,0.03076172,0.9750977,0.01611328,0.1943359,-0.6933594
1419,0.25,-1.125,-0.1875,-0.06982422,0.01904297,0.9672852,0.03125,0.190918,-0.6972656
1420,0,-0.625,-0.5,-0.05419922,0.02685547,0.9633789,0.03125,0.190918,-0.6972656
1421,-0.3125,-1,-0.3125,-0.06201172,0.02685547,0.9633789,0.03125,0.190918,-0.6972656
1422,0.5625,-0.9375,-0.625,-0.05029297,0.04638672,0.9594727,0.02441406,0.1918945,-0.6835938
1423,-0.3125,-0.5,-0.6875,-0.06201172,0.03076172,0.9750977,0.02441406,0.1918945,-0.6835938
1424,0.5,0.0625,-0.625,-0.04638672,0.05810547,0.9946289,0.02441406,0.1918945,-0.6835938
1425,0.375,-0.4375,-0.375,-0.05029297,0.03466797,0.9985352,0.02685547,0.1992188,-0.6875
1426,-0.4375,-0.1875,-0.75,-0.04248047,0.02685547,0.9829102,0.02685547,0.1992188,-0.6875
1427,-0.25,-1.1875,-0.6875,-0.07763672,0.03076172,0.9750977,0.02685547,0.1992188,-0.6875
1428,0,-0.6875,-0.8125,-0.05810547,0.03857422,0.9672852,0.02685547,0.1992188,-0.6875
1429,0.125,-0.5,-0.75,-0.05419922,0.03466797,0.9829102,0.02685547,0.1992188,-0.6875
1430,0.6875,-0.75,-0.5,-0.05810547,0.03076172,0.9711914,0.02685547,0.1992188,-0.6875
1431,0,-1,-0.625,-0.06201172,0.05810547,0.9907227,0.02685547,0.1992188,-0.6875
1432,0.125,-0.8125,-0.1875,-0.05029297,0.01513672,0.9711914,0.01855469,0.1933594,-0.6821289
1433,0.25,-0.9375,-0.375,-0.06982422,0.03076172,0.9750977,0.01855469,0.1933594,-0.6821289
1434,0.0625,-0.5625,-0.0625,-0.06201172,0.03466797,0.9790039,0.01855469,0.1933594,-0.6821289
1435,-0.25,-0.875,-0.125,-0.05810547,0.04248047,0.9868164,0.03125,0.1894531,-0.6850586
1436,-0.0625,-1.1875,-0.5625,-0.06201172,0.02685547,0.9868164,0.03125,0.1894531,-0.6850586
1437,0.3125,-0.9375,-0.9375,-0.05029297,0.03857422,0.9829102,0.03125,0.1894531,-0.6850586
1438,0.125,-1.6875,-0.25,-0.06201172,0.01513672,0.9829102,0.03125,0.1894531,-0.6850586
1439,0,-1.5625,-0.25,-0.07763672,0.03466797,0.9829102,0.03125,0.1894531,-0.6850586
1440,-0.0625,-1.8125,-0.0625,-0.05810547,0.03076172,0.9633789,0.03125,0.1894531,-0.6850586
1441,-0.0625,-1.5,-0.1875,-0.05810547,0.03076172,0.9711914,0.03125,0.1894531,-0.6850586
1442,-0.125,-1.5625,-0.375,-0.06201172,0.05419922,0.9829102,0.02685547,0.1943359,-0.6875
1443,-0.375,-2,-0.25,-0.05419922,0.03076172,0.9829102,0.02685547,0.1943359,-0.6875
1444,-0.1875,-2.5,-0.0625,-0.07763672,0.03857422,0.9829102,0.02685547,0.1943359,-0.6875
1445,-0.4375,-2.5625,-0.75,-0.05419922,0.03466797,0.9516602,0.02441406,0.1967773,-0.6791992
1446,0.125,-2.3125,-0.0625,-0.05810547,0.03857422,0.9633789,0.02441406,0.1967773,-0.6791992
1447,0.0625,-2.9375,-0.25,-0.06591797,0.03076172,0.9829102,0.02441406,0.1967773,-0.6791992
1448,0,-3,-0.0625,-0.05419922,0.04248047,0.9516602,0.01953125,0.1918945,-0.6889648
1449,-0.25,-3.3125,-0.25,-0.05810547,0.03466797,0.9829102,0.01953125,0.1918945,-0.6889648
1450,0.125,-2.9375,-0.6875,-0.06201172,0.03857422,0.9829102,0.01953125,0.1918945,-0.6889648
