Packet number,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
22718,-0.696596768,-0.043855592,9.742720589
22719,-0.612647474,0.274517248,9.761255935
22721,-0.120595341,0.11725061,9.859109615
22722,0.041425672,-0.351698703,10.20829019
22724,0.09137997,-0.550105397,10.03756481
22725,-0.209673289,0.205539103,10.02955072
22727,-0.709473558,-0.046261259,9.745394804
22728,-0.675051992,0.399765081,10.09694284
22730,-0.181798271,0.0131373,9.957773458
22731,0.305866694,-0.416899632,9.886131235
22733,0.052703575,-0.064325354,9.594877864
22734,-0.361634198,0.547992593,9.482764372
22736,-0.766351893,0.567890671,9.521990815
22737,-0.501419072,0.173710543,9.672530423
22739,-0.070253538,-0.421947052,9.609951901
22740,0.351708793,-0.148581409,9.894446996
22742,0.407206467,-0.27358231,9.560728681
22743,0.099689394,0.126365406,9.920233785
22745,-0.201723382,0.226976388,9.91646622
22746,-0.321426708,0.127980064,9.937199819
22748,-0.093639639,-3.63E-04,9.782010854
22749,0.206377534,-0.304644982,9.458554391
22751,0.433537439,-0.129670215,9.218582193
22752,0.406539746,0.431248553,9.765203325
22754,-0.163956631,-0.11330437,9.917355671
22755,-0.447361126,0.046780891,9.941828681
22757,-0.550979813,-0.035486527,9.458692858
22759,-0.037927001,0.307536005,9.330985484
22761,0.37938525,-0.054387642,9.271315301
22762,0.566147078,-0.049318232,9.430153208
22764,0.166336319,-0.035660488,9.800313636
22765,-0.151406693,0.068853901,9.68106446
22767,-0.671411243,0.200311619,9.680992886
22768,-0.573853834,0.374831635,9.540204516
22770,0.014959022,0.206481661,8.986116286
22771,0.768864767,0.003440377,8.853152556
22773,1.008427598,-0.034188996,9.081319528
22774,0.867521112,0.248066249,9.112069922
22776,0.128399723,-0.340551716,9.025685801
22777,-1.271371602,-0.413115451,10.31571073
22779,-1.873456122,-0.285768137,10.73162153
22780,-1.456443933,0.027780875,10.83040007
22782,-0.524148432,-0.175023571,10.42074284
22783,0.119294706,-0.344551148,10.36473943
22785,-0.208284248,-0.497000581,10.33900783
22786,-0.81547608,0.093152095,10.91293711
22788,-0.900501811,-0.077166889,10.14294868
22789,-0.30218908,-0.029716184,9.445001447
22791,0.311148946,-0.072212897,9.493802385
22792,0.292574574,-0.316006764,9.841355389
22794,-0.314477385,-0.9411544,9.735825694
22795,-0.525945156,-0.140685695,10.01318753
22797,-0.288536,0.293364933,9.523752891
22798,0.221156414,0.153547342,9.320602355
22800,0.51842803,-0.052204905,9.459950675
22801,0.496170414,0.098965529,9.759315723
22803,0.073280915,-0.0528449,9.676708631
22804,-0.350190134,0.296060048,9.290766465
22806,-0.181354364,0.457218011,9.298458141
22807,-0.015170314,-0.551160601,9.141262908
22809,0.101428354,-0.622932997,9.614379136
22810,0.139452549,0.012799078,9.766066243
22812,0.022690242,0.215270541,9.372665195
22813,-0.195996605,0.701831609,9.69299522
22815,-0.243554217,-0.089015416,9.555925431
22816,-0.434928571,-0.507594221,9.677984505
22818,-0.1184672,-0.365963979,9.799800623
22819,-0.359097756,-0.556105343,9.611694358
22821,-0.298263184,0.076291658,9.37243862
22822,-0.238526304,0.064899805,9.291470282
22824,0.151618088,9.23E-05,9.766438768
22825,0.269978963,-0.729967046,9.655304084
22827,0.226715818,-0.284752038,9.522431473
22828,-0.729353548,-0.737291412,9.114654299
22830,-1.231057776,0.198503608,10.12276835
22831,-1.361885906,-0.035888668,10.3185729
22833,-0.381093077,0.174946085,10.3729144
22834,0.532960764,0.3094776,10.0780583
22836,0.547946033,0.033703424,9.753379825
22837,-0.070916811,-0.297601218,9.640646569
22839,-0.65444299,0.302297482,10.06842057
22840,-0.602228278,-0.087626051,9.861240743
22842,0.195704862,0.4291183,10.13937189
22843,0.417240801,0.010590996,9.806246403
22845,0.101640837,0.251546091,10.12825295
22846,-0.578693561,0.19814325,10.20979867
22848,-0.990090929,0.083499495,9.804858072
22849,-0.52883791,0.498196702,9.425667175
22851,0.30247911,0.265651535,9.116807645
22852,0.366706836,0.27471043,9.489546897
22854,-0.120642143,0.066425172,9.811784091
22856,-0.913280706,0.089003335,9.631985039
22858,-1.019820873,0.702033222,9.668759954
22859,-0.648772581,0.284830535,9.549470277
22861,-0.035418348,0.080873332,9.563236915
22862,0.193155083,0.03985698,9.610996479
22864,0.122259279,0.342639837,9.74759809
22865,-0.36483557,0.316320994,9.769820619
22867,-0.469804106,0.170785736,9.569087043
22868,-0.239602875,0.605799151,9.591761478
22870,0.227919518,0.204210381,9.569679116
22871,0.329142769,-0.341616217,9.525488076
22873,0.257629325,-0.146457874,9.426727382
22874,0.229457066,0.726927297,9.592333227
22876,-0.09893393,0.519504395,9.440708615
22877,-0.133411584,-0.034466745,9.708511797
22879,0.135477887,-0.481005628,9.599564829
22880,0.282881538,0.168347616,9.79964991
22882,0.127400576,0.398481439,9.806166249
22883,0.026584543,0.282451507,9.804196978
22885,-0.509996195,0.157477643,9.945184181
22886,-0.46642528,0.200328397,10.07159211
22888,-0.400840108,-0.216563067,10.02953573
22889,0.029871028,0.131254359,9.97242883
22891,-0.341300307,-0.270940748,9.919641084
22892,-1.155163441,0.114399384,10.33947856
22894,-2.005653951,-0.131800546,10.22802664
22895,-1.470094859,0.209018967,9.857808613
22897,-0.282476374,0.320903861,9.331231248
22898,0.414693207,0.225891831,9.357640528
22900,0.047590735,-0.05130116,9.508817349
22901,-0.712744405,0.437143597,9.874196289
22903,-1.208926214,0.437347182,9.827055954
22904,-0.864387592,0.983328482,9.907916754
22906,0.04247915,0.390476078,9.168414826
22907,0.681211528,-0.030604321,9.402858396
22909,0.566118148,-0.402581372,9.783332215
22910,0.042459279,-0.005964053,9.735675059
22912,-0.139353935,0.205779983,9.25097528
22913,-0.039349771,0.38123417,9.300550228
22915,0.258413473,-0.146958598,9.603553341
22916,0.3849148,-0.199670456,10.02191169
22918,0.138789924,-0.458917541,9.64438463
22919,-0.284806058,0.113239719,9.643862339
22921,-0.449264414,0.251312775,9.477998983
22922,-0.3648212,0.377544405,9.853764914
22924,0.071911791,-0.291251691,9.954185306
22925,0.083121658,-0.153855629,10.0210541
22927,-0.224787501,0.062245927,9.754097787
22928,-0.531306761,0.484289906,9.90048272
22930,-0.771258519,-0.105180609,9.868343599
22931,-0.660499985,-0.111467576,10.31859404
22933,-0.321238401,-0.109486608,10.21926058
22934,-0.260272057,0.37151409,10.11962445
22936,-0.737634574,0.499305522,9.918808432
22937,-0.85164001,0.659331752,9.876102729
22939,-0.478183448,0.205124287,9.721327785
22940,0.153395183,-0.154322081,9.792615903
22942,0.428395377,-0.46523359,9.626763065
22943,0.337895893,-0.162572504,9.474109592
22945,-0.230901671,0.366946265,9.571363072
22946,-0.677000835,0.84165567,9.830767769
22948,-0.417991426,0.165646074,9.692773697
22949,0.174352135,-0.3171189,9.293258039
22951,0.574025732,0.229558399,9.297563396
22954,0.230316578,0.235061074,9.186848975
22956,-0.096668914,0.41723955,9.60225234
22957,-0.391303294,0.0247759,9.783694632
22959,-0.286820847,0.034334223,9.805374067
22960,0.033660897,-0.292823679,9.791983365
22962,-0.112016931,-0.032111787,9.905941358
22963,-0.298842999,0.063993808,9.772617224
22965,-0.449327701,-0.012389281,9.663211474
22966,-0.358330717,0.051003643,10.00932006
22968,-0.211080348,-0.362795892,10.13877704
22969,-0.12989231,-0.12108673,9.892044846
22971,-0.421332831,0.319862487,9.871462812
22972,-0.321192285,0.242356189,10.14819657
22974,-0.461665978,-0.359387761,10.08750475
22975,-0.301596781,-0.378627411,9.902669398
22977,-0.159070066,-0.456779691,9.451848546
22978,-0.220669417,0.248035451,9.830689947
22980,-0.343040688,0.027062613,9.731251276
22981,-0.360349084,-0.13769601,9.599068818
22983,0.03420921,-0.155292554,9.469777894
22984,0.348056667,-0.290656448,9.592323661
22986,0.24419548,-0.31018773,9.687572204
22987,0.241986369,0.094751952,9.768646481
22989,0.009721475,0.165780179,9.727096017
22990,-0.076492239,-0.093213709,9.714670415
22992,0.091420991,-0.077627328,9.969985786
22993,0.15528636,-0.311565739,9.646539161
22995,0.3059925,0.201920219,9.452999719
22996,0.14966121,-0.328431359,9.466094262
22998,0.12261462,-0.198994886,9.96342053
22999,0.153286636,-0.583766542,9.708941725
23001,0.269552593,-0.135550079,9.73906379
23002,0.19571433,-0.449696384,9.617281295
23004,-0.003062434,-0.100368814,9.829363865
23005,-0.316107901,0.288094081,9.892737719
23007,-0.099246709,0.065012202,9.747607498
23008,-0.115456025,-0.389275571,9.558168508
23010,-0.016783817,-0.123950536,9.592779569
23011,0.053089881,0.310160545,9.738936005
23013,-0.157597448,-0.263748409,9.605111399
23014,-0.082698321,-0.411426569,9.67231351
23016,-0.301633124,-0.084321782,9.78095115
23017,-0.2871562,0.157395592,9.867884396
23019,-0.13894365,-0.11289542,9.635046726
23020,0.146380011,0.043672445,9.917459667
23022,0.470259626,0.311127566,10.02589802
23023,0.384370675,-0.177117571,9.594680153
23025,0.203901644,-0.043866789,9.820252205
23026,0.05532663,-0.149778344,9.938063419
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
